"Guess The Word","","playable","status-playable"
"Guess the Character","","playable","status-playable"
"Gunman Clive HD Collection","","playable","status-playable"
"Guns Gore and Cannoli 2","","playable","online;status-playable"
"Gunvolt Chronicles: Luminous Avenger iX","","playable","status-playable"
"Gurimugurimoa OnceMore Demo","01002C8018554000","playable","status-playable"
"HARDCORE MECHA","","playable","slow;status-playable"
"HARDCORE Maze Cube","","playable","status-playable"
"HYPERCHARGE: Unboxed","0100A8B00F0B4000","playable","status-playable;nvdec;online-broken;UE4;ldn-untested"
"Habroxia","","playable","status-playable"
"Hades","0100535012974000","playable","status-playable;vulkan"
"Halloween Pinball","","playable","status-playable"
"Hammerwatch","01003B9007E86000","playable","status-playable;online-broken;ldn-broken"
"Hand of Fate 2","01003620068EA000","playable","status-playable"
"Hang the Kings","","playable","status-playable"
"HardCube","01000C90117FA000","playable","status-playable"
"Hardway Party","","playable","status-playable"
"Harvest Life","0100D0500AD30000","playable","status-playable"
"Harvest Moon One World","","playable","status-playable"
"Harvestella","0100A280187BC000","playable","status-playable;UE4;vulkan-backend-bug;mac-bug"
"Has-Been Heroes","","playable","status-playable"
"Hatsune Miku: Project DIVA Mega Mix","01001CC00FA1A000","playable","audio;status-playable;online-broken"
"Haunted Dawn: The Zombie Apocalypse","01009E6014F18000","playable","status-playable"
"Haunted Dungeons: Hyakki Castle","","playable","status-playable"
"Haven","0100E2600DBAA000","playable","status-playable"
"Hayfever","0100EA900FB2C000","playable","status-playable;loader-allocator"
"Headliner: NoviNews","0100EFE00E1DC000","playable","online;status-playable"
"Headspun","","playable","status-playable"
"Heart and Slash","","playable","status-playable"
"Heaven Dust","","playable","status-playable"
"Helheim Hassle","","playable","status-playable"
"Hell Pie","01000938017E5C00","playable","status-playable;nvdec;UE4"
"Hell Warders","0100A4600E27A000","playable","online;status-playable"
"Hell is Other Demons","","playable","status-playable"
"Hello Kitty Kruisers With Sanrio Friends","010087D0084A8000","playable","nvdec;status-playable"
"Hello Neighbor","0100FAA00B168000","playable","status-playable;UE4"
"Hero Express","","playable","nvdec;status-playable"
"Hero-U: Rogue to Redemption","010077D01094C000","playable","nvdec;status-playable"
"Heroes of Hammerwatch","0100D2B00BC54000","playable","status-playable"
"Heroine Anthem Zero episode 1","01001B70080F0000","playable","status-playable;vulkan-backend-bug"
"Heroland","","playable","status-playable"
"Hexagravity","01007AC00E012000","playable","status-playable"
"Hiragana Pixel Party","","playable","status-playable"
"HoPiKo","","playable","status-playable"
"Hob: The Definitive Edition","","playable","status-playable"
"Hoggy 2","0100F7300ED2C000","playable","status-playable"
"Hollow Knight","0100633007D48000","playable","status-playable;nvdec"
"Holy Potatoes! What the Hell?!","","playable","status-playable"
"Horace","010086D011EB8000","playable","status-playable"
"Horizon Chase Turbo","01009EA00B714000","playable","status-playable"
"Hotel Transylvania 3: Monsters Overboard","0100017007980000","playable","nvdec;status-playable"
"Hotline Miami Collection","0100D0E00E51E000","playable","status-playable;nvdec"
"House Flipper","0100CAE00EB02000","playable","status-playable"
"Hover","0100F6800910A000","playable","status-playable;online-broken"
"Human Resource Machine","","playable","32-bit;status-playable"
"Human: Fall Flat","","playable","status-playable"
"Hungry Shark World","","playable","status-playable"
"Huntdown","0100EBA004726000","playable","status-playable"
"Hunter's Legacy: Purrfect Edition","010068000CAC0000","playable","status-playable"
"Hunting Simulator","0100C460040EA000","playable","status-playable;UE4"
"Hunting Simulator 2","010061F010C3A000","playable","status-playable;UE4"
"Hyper Light Drifter","01003B200B372000","playable","status-playable;vulkan-backend-bug"
"HyperParasite","010061400ED90000","playable","status-playable;nvdec;UE4"
"Hyrule Warriors: Age of Calamity","0100A2C01320E000","playable","slow;status-playable"
"I AM SETSUNA","0100849000BDA000","playable","status-playable"
"I Saw Black Clouds","01001860140B0000","playable","nvdec;status-playable"
"I, Zombie","","playable","status-playable"
"ICEY","","playable","status-playable"
"IMPLOSION","0100737003190000","playable","status-playable;nvdec"
"INMOST","0100F1401161E000","playable","status-playable"
"INSIDE","0100D2D009028000","playable","status-playable"
"INSTANT SPORTS","010099700D750000","playable","status-playable"
"INVERSUS Deluxe","01001D0003B96000","playable","status-playable;online-broken"
"ISLAND","0100F06013710000","playable","status-playable"
"ITTA","010068700C70A000","playable","status-playable"
"Ice Age Scrat's Nutty Adventure","01004E5007E92000","playable","status-playable;nvdec"
"Ice Cream Surfer","","playable","status-playable"
"Iconoclasts","0100BC60099FE000","playable","status-playable"
"If Found...","","playable","status-playable"
"If My Heart Had Wings","01001AC00ED72000","playable","status-playable"
"Ikaruga","01009F20086A0000","playable","status-playable"
"Ikenfell","010040900AF46000","playable","status-playable"
"Immortal Planet","01007BC00E55A000","playable","status-playable"
"Immortal Realms: Vampire Wars","010079501025C000","playable","nvdec;status-playable"
"Immortal Redneck","","playable","nvdec;status-playable"
"In rays of the Light","0100A760129A0000","playable","status-playable"
"Indie Darling Bundle Vol. 3","01004DE011076000","playable","status-playable"
"Indie Puzzle Bundle Vol 1","0100A2101107C000","playable","status-playable"
"Indiecalypse","","playable","nvdec;status-playable"
"Indivisible","01001D3003FDE000","playable","status-playable;nvdec"
"Inertial Drift","01002BD00F626000","playable","status-playable;online-broken"
"Infinite Minigolf","","playable","online;status-playable"
"Infliction","01001CB00EFD6000","playable","status-playable;nvdec;UE4"
"InnerSpace","","playable","status-playable"
"Inside Grass: A little adventure","","playable","status-playable"
"Instant Sports Tennis","010031B0145B8000","playable","status-playable"
"Interrogation: You will be deceived","010041501005E000","playable","status-playable"
"Into the Dead 2","01000F700DECE000","playable","status-playable;nvdec"
"Invisible Fist","","playable","status-playable"
"Iridium","010095C016C14000","playable","status-playable"
"Iris Fall","0100945012168000","playable","status-playable;nvdec"
"Iris School of Wizardry","0100AD300B786000","playable","status-playable"
"Ironcast","","playable","status-playable"
"Irony Curtain: From Matryoshka with Love","0100E5700CD56000","playable","status-playable"
"Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate","","playable","status-playable"
"Island Flight Simulator","010077900440A000","playable","status-playable"
"Island Saver","","playable","nvdec;status-playable"
"Isoland","","playable","status-playable"
"Isoland 2: Ashes of Time","","playable","status-playable"
"Ittle Dew 2+","","playable","status-playable"
"IxSHE Tell","0100DEB00F12A000","playable","status-playable;nvdec"
"JDM Racing","","playable","status-playable"
"JUMP FORCE Deluxe Edition","0100183010F12000","playable","status-playable;nvdec;online-broken;UE4"
"JUST DANCE 2020","0100DDB00DB38000","playable","status-playable"
"JYDGE","010035A0044E8000","playable","status-playable"
"James Pond Operation Robocod","","playable","status-playable"
"Japanese Rail Sim: Journey to Kyoto","","playable","nvdec;status-playable"
"Jeopardy!","01006E400AE2A000","playable","audout;nvdec;online;status-playable"
"Jet Kave Adventure","0100E4900D266000","playable","status-playable;nvdec"
"Jettomero: Hero of the Universe","0100A5A00AF26000","playable","status-playable"
"Jisei: The First Case HD","010038D011F08000","playable","audio;status-playable"
"JoJos Bizarre Adventure All-Star Battle R","01008120128C2000","playable","status-playable"
"Job the Leprechaun","","playable","status-playable"
"John Wick Hex","01007090104EC000","playable","status-playable"
"Johnny Turbo's Arcade Gate of Doom","010069B002CDE000","playable","status-playable"
"Johnny Turbo's Arcade Two Crude Dudes","010080D002CC6000","playable","status-playable"
"Johnny Turbo's Arcade Wizard Fire","0100D230069CC000","playable","status-playable"
"Journey to the Savage Planet","01008B60117EC000","playable","status-playable;nvdec;UE4;ldn-untested"
"Juicy Realm","0100C7600F654000","playable","status-playable"
"Jump King","","playable","status-playable"
"Jumping Joe & Friends","","playable","status-playable"
"JunkPlanet","","playable","status-playable"
"Jurassic Pinball","0100CE100A826000","playable","status-playable"
"Just Dance 2017","0100BCE000598000","playable","online;status-playable"
"Just Die Already","0100AC600CF0A000","playable","status-playable;UE4"
"Just Glide","","playable","status-playable"
"Just Shapes & Beats","","playable","ldn-untested;nvdec;status-playable"
"KAMEN RIDER CLIMAX SCRAMBLE","0100BDC00A664000","playable","status-playable;nvdec;ldn-untested"
"KAMEN RIDER memory of heroez / Premium Sound Edition","0100A9801180E000","playable","status-playable"
"KAMIKO","","playable","status-playable"
"KATANA KAMI: A Way of the Samurai Story","0100F9800EDFA000","playable","slow;status-playable"
"KORG Gadget","","playable","status-playable"
"KUNAI","010035A00DF62000","playable","status-playable;nvdec"
"Kairobotica","0100D5F00EC52000","playable","status-playable"
"Katakoi Contrast","01007FD00DB20000","playable","status-playable;nvdec"
"Katamari Damacy REROLL","0100D7000C2C6000","playable","status-playable"
"Katana ZERO","010029600D56A000","playable","status-playable"
"Kaze and the Wild Masks","010038B00F142000","playable","status-playable"
"Keen: One Girl Army","","playable","status-playable"
"Keep Talking and Nobody Explodes","01008D400A584000","playable","status-playable"
"Kemono Friends Picross","01004B100BDA2000","playable","status-playable"
"Kentucky Robo Chicken","","playable","status-playable"
"Kentucky Route Zero [0100327005C94000]","0100327005C94000","playable","status-playable"
"KeroBlaster","","playable","status-playable"
"Kholat","0100F680116A2000","playable","UE4;nvdec;status-playable"
"Kill The Bad Guy","","playable","status-playable"
"Kill la Kill","","playable","status-playable"
"Killer Queen Black","0100F2900B3E2000","playable","ldn-untested;online;status-playable"
"Kin'iro no Corda Octave","","playable","status-playable"
"Kine","010089000F0E8000","playable","status-playable;UE4"
"King Lucas","0100E6B00FFBA000","playable","status-playable"
"King Oddball","","playable","status-playable"
"King of Seas","01008D80148C8000","playable","status-playable;nvdec;UE4"
"King of Seas Demo","0100515014A94000","playable","status-playable;nvdec;UE4"
"Kingdom: New Lands","0100BD9004AB6000","playable","status-playable"
"Kingdom: Two Crowns","","playable","status-playable"
"Kingdoms of Amalur: Re-Reckoning","0100EF50132BE000","playable","status-playable"
"Kirby Fighters 2","0100227010460000","playable","ldn-works;online;status-playable"
"Kirby Star Allies","01007E3006DDA000","playable","status-playable;nvdec"
"Kirby and the Forgotten Land (Demo version)","010091201605A000","playable","status-playable;demo"
"Kirby’s Return to Dream Land Deluxe","01006B601380E000","playable","status-playable"
"Kirby’s Return to Dream Land Deluxe","010091D01A57E000","playable","status-playable;demo"
"Kitten Squad","01000C900A136000","playable","status-playable;nvdec"
"Klondike Solitaire","","playable","status-playable"
"Knight Squad","","playable","status-playable"
"Knight Squad 2","010024B00E1D6000","playable","status-playable;nvdec;online-broken"
"Knight Terrors","","playable","status-playable"
"Knightin'+","","playable","status-playable"
"Knights of Pen and Paper +1 Deluxier Edition","","playable","status-playable"
"Knights of Pen and Paper 2 Deluxiest Edition","","playable","status-playable"
"Knock-Knock","010001A00A1F6000","playable","nvdec;status-playable"
"Koi DX","","playable","status-playable"
"Koloro","01005D200C9AA000","playable","status-playable"
"Kona","0100464009294000","playable","status-playable"
"Kono Subarashii Sekai ni Shukufuku o Kono Yokubo no Isho ni Choai o","010016C011AAA000","playable","status-playable"
"Kotodama: The 7 Mysteries of Fujisawa","010046600CCA4000","playable","audout;status-playable"
"Kunio-Kun: The World Classics Collection","010060400ADD2000","playable","online;status-playable"
"Kwaidan ～Azuma manor story～","0100894011F62000","playable","status-playable"
"L.A. Noire","0100830004FB6000","playable","status-playable"
"L.O.L. Surprise! Remix: We Rule the World","0100F2B0123AE000","playable","status-playable"
"LA-MULANA 1 & 2","0100E5D00F4AE000","playable","status-playable"
"LAST FIGHT","01009E100BDD6000","playable","status-playable"
"LEGO DC Super-Villains","010070D009FEC000","playable","status-playable"
"LEGO Jurassic World","01001C100E772000","playable","status-playable"
"LEGO Marvel Super Heroes","01006F600FFC8000","playable","status-playable"
"LITTLE FRIENDS -DOGS & CATS-","","playable","status-playable"
"LIVE A LIVE","0100CF801776C000","playable","status-playable;UE4;amd-vendor-bug"
"LOCO-SPORTS","0100BA000FC9C000","playable","status-playable"
"LOST ORBIT: Terminal Velocity","010054600AC74000","playable","status-playable"
"LOST SPHEAR","","playable","status-playable"
"LUXAR","0100EC2011A80000","playable","status-playable"
"La Mulana 2","010038000F644000","playable","status-playable"
"Labyrinth of Refrain: Coven of Dusk","010058500B3E0000","playable","status-playable"
"Labyrinth of the Witch","","playable","status-playable"
"Langrisser I and II","0100BAB00E8C0000","playable","status-playable"
"Lanota","","playable","status-playable"
"Lapis x Labyrinth","01005E000D3D8000","playable","status-playable"
"Laraan","","playable","status-playable"
"Last Day of June","0100DA700879C000","playable","nvdec;status-playable"
"Late Shift","0100055007B86000","playable","nvdec;status-playable"
"Later Daters","","playable","status-playable"
"Layers of Fear 2","01001730144DA000","playable","status-playable;nvdec;UE4"
"Layers of Fear: Legacy","","playable","nvdec;status-playable"
"Layton's Mystery Journey: Katrielle and the Millionaires' Conspiracy","0100CE500D226000","playable","status-playable;nvdec;opengl"
"League of Evil","01009C100390E000","playable","online;status-playable"
"Left-Right: The Mansion","","playable","status-playable"
"Legend of Kay Anniversary","01002DB007A96000","playable","nvdec;status-playable"
"Legend of the Skyfish","","playable","status-playable"
"Legendary Eleven","0100A73006E74000","playable","status-playable"
"Legendary Fishing","0100A7700B46C000","playable","online;status-playable"
"Lego City Undercover","01003A30012C0000","playable","status-playable;nvdec"
"Legrand Legacy: Tale of the Fatebounds","","playable","nvdec;status-playable"
"Leisure Suit Larry","010031A0135CA000","playable","status-playable"
"Leisure Suit Larry: Wet Dreams Don't Dry","0100A8E00CAA0000","playable","status-playable"
"Lethal League Blaze","01003AB00983C000","playable","online;status-playable"
"Letter Quest Remastered","","playable","status-playable"
"Levels+","","playable","status-playable"
"Lichtspeer: Double Speer Edition","","playable","status-playable"
"Liege Dragon","010041F0128AE000","playable","status-playable"
"Life Goes On","010006300AFFE000","playable","status-playable"
"Life is Strange 2","0100FD101186C000","playable","status-playable;UE4"
"Life is Strange Remastered","0100DC301186A000","playable","status-playable;UE4"
"Life is Strange: Before the Storm Remastered","010008501186E000","playable","status-playable"
"Life of Fly","0100B3A0135D6000","playable","status-playable"
"Life of Fly 2","010069A01506E000","playable","slow;status-playable"
"Lifeless Planet","01005B6008132000","playable","status-playable"
"Light Fall","","playable","nvdec;status-playable"
"Light Tracer","010087700D07C000","playable","nvdec;status-playable"
"Linelight","","playable","status-playable"
"Lines X","","playable","status-playable"
"Lines XL","","playable","status-playable"
"Little Busters! Converted Edition","0100943010310000","playable","status-playable;nvdec"
"Little Dragons Cafe","","playable","status-playable"
"Little Misfortune","0100E7000E826000","playable","nvdec;status-playable"
"Little Mouse's Encyclopedia","0100FE0014200000","playable","status-playable"
"Little Nightmares","01002FC00412C000","playable","status-playable;nvdec;UE4"
"Little Nightmares II","010097100EDD6000","playable","status-playable;UE4"
"Little Nightmares II DEMO","010093A0135D6000","playable","status-playable;UE4;demo;vulkan-backend-bug"
"Little Noah: Scion of Paradise","0100535014D76000","playable","status-playable;opengl-backend-bug"
"Little Racer","0100E6D00E81C000","playable","status-playable"
"Little Shopping","","playable","status-playable"
"Little Town Hero","","playable","status-playable"
"Little Triangle","","playable","status-playable"
"Lode Runner Legacy","","playable","status-playable"
"Lonely Mountains Downhill","0100A0C00E0DE000","playable","status-playable;online-broken"
"Lost Horizon","","playable","status-playable"
"Lost Horizon 2","","playable","nvdec;status-playable"
"Lost Lands 3: The Golden Curse","0100156014C6A000","playable","status-playable;nvdec"
"Lost Lands: Dark Overlord","0100BDD010AC8000","playable","status-playable"
"Lost Lands: The Four Horsemen","0100133014510000","playable","status-playable;nvdec"
"Lost Words: Beyond the Page","0100018013124000","playable","status-playable"
"Lumini","","playable","status-playable"
"Lumo","0100FF00042EE000","playable","status-playable;nvdec"
"Lust for Darkness","","playable","nvdec;status-playable"
"Lust for Darkness: Dawn Edition","0100F0B00F68E000","playable","nvdec;status-playable"
"MEGAMAN ZERO/ZX LEGACY COLLECTION","010025C00D410000","playable","status-playable"
"METAGAL","","playable","status-playable"
"METAL MAX Xeno Reborn","0100E8F00F6BE000","playable","status-playable"
"MIND Path to Thalamus","0100F5700C9A8000","playable","UE4;status-playable"
"MONKEY BARRELS","0100FBD00ED24000","playable","status-playable"
"MONSTER HUNTER STORIES 2: WINGS OF RUIN Trial Version","010042501329E000","playable","status-playable;demo"
"MONSTER JAM CRUSH IT!™","010088400366E000","playable","UE4;nvdec;online;status-playable"
"MUJO","","playable","status-playable"
"MUSNYX","","playable","status-playable"
"MX Nitro","0100161009E5C000","playable","status-playable"
"MX vs ATV All Out","0100218011E7E000","playable","status-playable;nvdec;UE4;vulkan-backend-bug"
"Machi Knights Blood bagos","0100F2400D434000","playable","status-playable;nvdec;UE4"
"Mad Carnage","","playable","status-playable"
"Mad Father","","playable","status-playable"
"Mad Games Tycoon","010061E00EB1E000","playable","status-playable"
"Magazine Mogul","01004A200E722000","playable","status-playable;loader-allocator"
"MagiCat","","playable","status-playable"
"Magicolors","","playable","status-playable"
"Mahluk dark demon","010099A0145E8000","playable","status-playable"
"Mainlining","","playable","status-playable"
"Maitetsu: Pure Station","0100D9900F220000","playable","status-playable"
"Makai Senki Disgaea 7","0100A78017BD6000","playable","status-playable"
"Mana Spark","","playable","status-playable"
"Maneater","010093D00CB22000","playable","status-playable;nvdec;UE4"
"Manifold Garden","","playable","status-playable"
"Mantis Burn Racing","0100E98002F6E000","playable","status-playable;online-broken;ldn-broken"
"Marble Power Blast","01008E800D1FE000","playable","status-playable"
"Mario + Rabbids Kingdom Battle","010067300059A000","playable","slow;status-playable;opengl-backend-bug"
"Mario Kart 8 Deluxe","0100152000022000","playable","32-bit;status-playable;ldn-works;LAN;amd-vendor-bug"
"Mario vs. Donkey Kong","0100B99019412000","playable","status-playable"
"Mario vs. Donkey Kong™ Demo","0100D9E01DBB0000","playable","status-playable"
"Mark of the Ninja Remastered","01009A700A538000","playable","status-playable"
"Marooners","010044600FDF0000","playable","status-playable;nvdec;online-broken"
"Marvel Ultimate Alliance 3: The Black Order","010060700AC50000","playable","status-playable;nvdec;ldn-untested"
"Masquerada: Songs and Shadows","0100113008262000","playable","status-playable"
"Masters of Anima","0100CC7009196000","playable","status-playable;nvdec"
"Mathland","","playable","status-playable"
"Max & The Book of Chaos","","playable","status-playable"
"Max: The Curse Of Brotherhood","01001C9007614000","playable","status-playable;nvdec"
"Maze","","playable","status-playable"
"Mech Rage","","playable","status-playable"
"Mecho Tales","0100C4F005EB4000","playable","status-playable"
"Mechstermination Force","0100E4600D31A000","playable","status-playable"
"Medarot Classics Plus Kabuto Ver","","playable","status-playable"
"Medarot Classics Plus Kuwagata Ver","","playable","status-playable"
"Mega Mall Story","0100BBC00CB9A000","playable","slow;status-playable"
"Mega Man 11","0100B0C0086B0000","playable","status-playable"
"Mega Man Battle Network Legacy Collection Vol. 2","0100734016266000","playable","status-playable"
"Megabyte Punch","","playable","status-playable"
"Megadimension Neptunia VII","","playable","32-bit;nvdec;status-playable"
"Megaman Battle Network Legacy Collection Vol 1","010038E016264000","playable","status-playable"
"Megaman Legacy Collection 2","","playable","status-playable"
"Megaquarium","010082B00E8B8000","playable","status-playable"
"Meiji Katsugeki Haikara Ryuuseigumi","0100EA100DF92000","playable","32-bit;status-playable;nvdec"
"Melon Journey","0100F68019636000","playable","status-playable"
"Memories Off -Innocent Fille- for Dearest","","playable","status-playable"
"Memory Lane","010062F011E7C000","playable","status-playable;UE4"
"Mercenaries Saga Chronicles","","playable","status-playable"
"Mercenary Kings","","playable","online;status-playable"
"Merchants of Kaidan","0100E5000D3CA000","playable","status-playable"
"Metaloid: Origin","","playable","status-playable"
"Metroid Dread","010093801237C000","playable","status-playable"
"Midnight Evil","0100A1200F20C000","playable","status-playable"
"Mighty Fight Federation","0100C1E0135E0000","playable","online;status-playable"
"Mighty Goose","0100AD701344C000","playable","status-playable;nvdec"
"Mighty Gunvolt Burst","","playable","status-playable"
"Mighty Switch Force! Collection","010060D00AE36000","playable","status-playable"
"Miles & Kilo","","playable","status-playable"
"Millie","0100976008FBE000","playable","status-playable"
"Minecraft","01006BD001E06000","playable","status-playable;ldn-broken"
"Minecraft Dungeons","01006C100EC08000","playable","status-playable;nvdec;online-broken;UE4"
"Minecraft: Story Mode","01003EF007ABA000","playable","status-playable;online-broken"
"Minefield","0100B7500F756000","playable","status-playable"
"Mini Motor Racing X","01003560119A6000","playable","status-playable"
"Mini Trains","","playable","status-playable"
"Miniature","010039200EC66000","playable","status-playable;UE4"
"Ministry of Broadcast","010069200EB80000","playable","status-playable"
"Minoria","0100FAE010864000","playable","status-playable"
"Miss Kobayashi's Dragonmaid Burst Forth!! Choro-gon☆Breath","01005AB015994000","playable","gpu;status-playable"
"Missile Dancer","0100CFA0138C8000","playable","status-playable"
"Missing Features 2D","0100E3601495C000","playable","status-playable"
"Mist Hunter","010059200CC40000","playable","status-playable"
"Mittelborg: City of Mages","","playable","status-playable"
"Moai VI: Unexpected Guests","","playable","slow;status-playable"
"Modern Tales: Age of Invention","010004900D772000","playable","slow;status-playable"
"Moero Chronicle Hyper","0100B8500D570000","playable","32-bit;status-playable"
"Moero Crystal H","01004EB0119AC000","playable","32-bit;status-playable;nvdec;vulkan-backend-bug"
"Momonga Pinball Adventures","01002CC00BC4C000","playable","status-playable"
"Monkey King: Master of the Clouds","","playable","status-playable"
"Monopoly Madness","01005FF013DC2000","playable","status-playable"
"Monopoly for Nintendo Switch","01007430037F6000","playable","status-playable;nvdec;online-broken"
"Monster Boy and the Cursed Kingdom","01006F7001D10000","playable","status-playable;nvdec"
"Monster Bugs Eat People","","playable","status-playable"
"Monster Energy Supercross","010097800EA20000","playable","UE4;audout;nvdec;online;status-playable"
"Monster Energy Supercross","0100742007266000","playable","status-playable;nvdec;UE4"
"Monster Energy Supercross","0100F8100B982000","playable","status-playable;nvdec;UE4;ldn-untested"
"Monster Farm","0100E9900ED74000","playable","32-bit;nvdec;status-playable"
"Monster Hunter Generation Ultimate","0100770008DD8000","playable","32-bit;status-playable;online-broken;ldn-works"
"Monster Hunter Rise Demo","010093A01305C000","playable","status-playable;online-broken;ldn-works;demo"
"Monster Hunter XX Nintendo Switch Ver ( Double Cross )","0100C3800049C000","playable","status-playable"
"Monster Jam Steel Titans 2","010051B0131F0000","playable","status-playable;nvdec;UE4"
"Monster Puzzle","","playable","status-playable"
"Monster Truck Championship","0100D30010C42000","playable","slow;status-playable;nvdec;online-broken;UE4"
"Monstrum","010039F00EF70000","playable","status-playable"
"Moonfall Ultimate","","playable","nvdec;status-playable"
"Moorhuhn Jump and Run Traps and Treasures","0100E3D014ABC000","playable","status-playable"
"Moorkuhn Kart 2","010045C00F274000","playable","status-playable;online-broken"
"Morbid: The Seven Acolytes","010040E00F642000","playable","status-playable"
"More Dark","","playable","status-playable"
"Morphite","","playable","status-playable"
"Mosaic","","playable","status-playable"
"Moto Racer 4","01002ED00B01C000","playable","UE4;nvdec;online;status-playable"
"Moto Rush GT","01003F200D0F2000","playable","status-playable"
"MotoGP 18","0100361007268000","playable","status-playable;nvdec;UE4;ldn-untested"
"MotoGP 19","01004B800D0E8000","playable","status-playable;nvdec;online-broken;UE4"
"MotoGP 20","01001FA00FBBC000","playable","status-playable;ldn-untested"
"Motorsport Manager for Nintendo Switch","01002A900D6D6000","playable","status-playable;nvdec"
"Mountain Rescue Simulator","01009DB00D6E0000","playable","status-playable"
"Moving Out","0100C4C00E73E000","playable","nvdec;status-playable"
"Mr Blaster","0100D3300F110000","playable","status-playable"
"Mr. DRILLER DrillLand","","playable","nvdec;status-playable"
"Mr. Shifty","","playable","slow;status-playable"
"Ms. Splosion Man","","playable","online;status-playable"
"Mugsters","010073E008E6E000","playable","status-playable"
"Mulaka","0100211005E94000","playable","status-playable"
"Mummy Pinball","010038B00B9AE000","playable","status-playable"
"Muse Dash","","playable","status-playable"
"Mushroom Quest","","playable","status-playable"
"Mushroom Wars 2","","playable","nvdec;status-playable"
"Music Racer","","playable","status-playable"
"Must Dash Amigos","0100F6000EAA8000","playable","status-playable"
"Mutant Football League Dynasty Edition","0100C3E00ACAA000","playable","status-playable;online-broken"
"Mutant Mudds Collection","01004BE004A86000","playable","status-playable"
"Mutant Year Zero: Road to Eden","0100E6B00DEA4000","playable","status-playable;nvdec;UE4"
"My Aunt is a Witch","01002C6012334000","playable","status-playable"
"My Butler","","playable","status-playable"
"My Friend Pedro: Blood Bullets Bananas","010031200B94C000","playable","nvdec;status-playable"
"My Girlfriend is a Mermaid!?","","playable","nvdec;status-playable"
"My Hidden Things","0100E4701373E000","playable","status-playable"
"My Little Riding Champion","","playable","slow;status-playable"
"My Lovely Daughter","010086B00C784000","playable","status-playable"
"My Memory of Us","0100E7700C284000","playable","status-playable"
"My Riding Stables","010028F00ABAE000","playable","status-playable"
"My Riding Stables 2: A New Adventure","010042A00FBF0000","playable","status-playable"
"My Time At Portia","0100E25008E68000","playable","status-playable"
"My Universe","0100CD5011A02000","playable","status-playable"
"My Universe","0100F71011A0A000","playable","status-playable;nvdec"
"My Universe","01006C301199C000","playable","nvdec;status-playable"
"Märchen Forest","","playable","status-playable"
"N++","01000D5005974000","playable","status-playable"
"NAIRI: Tower of Shirin","","playable","nvdec;status-playable"
"NAMCO MUSEUM","010002F001220000","playable","status-playable;ldn-untested"
"NAMCO MUSEUM ARCADE PAC","0100DAA00AEE6000","playable","status-playable"
"NAMCOT COLLECTION","","playable","audio;status-playable"
"NARUTO SHIPPUDEN: ULTIMATE NINJA STORM 4 ROAD TO BORUTO","010084D00CF5E000","playable","status-playable"
"NARUTO SHIPPUDEN™: Ultimate Ninja Storm 3 Full Burst","01006BB00800A000","playable","status-playable;nvdec"
"NARUTO™: Ultimate Ninja® STORM","0100715007354000","playable","status-playable;nvdec"
"NBA 2K Playgrounds 2","01001AE00C1B2000","playable","status-playable;nvdec;online-broken;UE4;vulkan-backend-bug"
"NBA Playgrounds","0100F5A008126000","playable","status-playable;nvdec;online-broken;UE4"
"NBA Playgrounds","010002900294A000","playable","status-playable;nvdec;online-broken;UE4"
"NEOGEO POCKET COLOR SELECTION Vol.1","010006D0128B4000","playable","status-playable"
"NINJA GAIDEN 3: Razor's Edge","01002AF014F4C000","playable","status-playable;nvdec"
"NO THING","","playable","status-playable"
"NORTH","","playable","nvdec;status-playable"
"NOT A HERO","0100CB800B07E000","playable","status-playable"
"Naught","0100103011894000","playable","UE4;status-playable"
"Need a Packet?","","playable","status-playable"
"Need for Speed Hot Pursuit Remastered","010029B0118E8000","playable","status-playable;online-broken"
"Nefarious","","playable","status-playable"
"Negative","01008390136FC000","playable","nvdec;status-playable"
"Neighbours back From Hell","010065F00F55A000","playable","status-playable;nvdec"
"Nekopara Vol.1","0100B4900AD3E000","playable","status-playable;nvdec"
"Nekopara Vol.2","","playable","status-playable"
"Nekopara Vol.3","010045000E418000","playable","status-playable"
"Nelke & the Legendary Alchemists ~Ateliers of the New World~","01006ED00BC76000","playable","status-playable"
"Nelly Cootalot","","playable","status-playable"
"Neo Cab","0100EBB00D2F4000","playable","status-playable"
"Neon Abyss","0100BAB01113A000","playable","status-playable"
"Neon Chrome","010075E0047F8000","playable","status-playable"
"Neon Drive","010032000EAC6000","playable","status-playable"
"Neonwall","0100743008694000","playable","status-playable;nvdec"
"Neoverse Trinity Edition","","playable","status-playable"
"Nerved","01008B0010160000","playable","status-playable;UE4"
"NeuroVoider","","playable","status-playable"
"Never Breakup","010039801093A000","playable","status-playable"
"New Frontier Days -Founding Pioneers-","","playable","status-playable"
"New Pokémon Snap","0100F4300BF2C000","playable","status-playable"
"New Super Lucky's Tale","010017700B6C2000","playable","status-playable"
"New Super Mario Bros. U Deluxe","0100EA80032EA000","playable","32-bit;status-playable"
"Newt One","","playable","status-playable"
"Nexomon: Extinction","","playable","status-playable"
"Next Up Hero","","playable","online;status-playable"
"Nice Slice","","playable","nvdec;status-playable"
"Niche","","playable","nvdec;status-playable"
"Nickelodeon All-Star Brawl 2","010010701AFB2000","playable","status-playable"
"Nickelodeon Kart Racers","","playable","status-playable"
